,iql_2p_12,iql_2p_420,iql_2p_514,iql_2p_5,iql_2p_616,iql_2p_280,iql_2p_510,iql_2p_292,iql_2p_106,iql_2p_204,iql_2p_310,iql_2p_492,iql_2p_3,iql_2p_432,iql_2p_212,iql_2p_101,iql_2p_210,iql_2p_10,iql_2p_7,iql_2p_614,iql_2p_9,iql_2p_602,iql_2p_232,iql_2p_224,iql_2p_604,iql_2p_112,iql_2p_220,iql_2p_11,iql_2p_111,iql_2p_102,iql_2p_214,iql_2p_107,iql_2p_428,iql_2p_208,iql_2p_288,iql_2p_6,iql_2p_110,iql_2p_2,iql_2p_8,iql_2p_105,iql_2p_4,iql_2p_113,iql_2p_518,iql_2p_314,iql_2p_606,iql_2p_612,iql_2p_608,iql_2p_610,iql_2p_228,iql_2p_488,iql_2p_284,iql_2p_484,iql_2p_200,iql_2p_618,iql_2p_424,iql_2p_480,iql_2p_600,iql_2p_206,iql_2p_318,iql_2p_202,iql_2p_1
iql_2p_606,0.146297487169124,0.05430145419783894,0.14470089426123114,0.1253431870984618,0.14867503085589054,0.14051556998425477,0.13241509895778503,0.14419247569828325,0.14122912776052962,0.04323064653691869,0.1310331695106243,0.10695006685364902,0.1018304516733575,0.14765259656369067,0.14923071169166216,0.14089368698419388,0.1330316354556314,0.14506641083310773,0.14479557647939387,0.14130009707003036,0.14202858796735254,0.14373060687271866,0.14778416900331376,0.14587042115521567,0.14239870715705252,0.14162871660789697,0.13409598902278919,0.13143358426216642,0.14512719838817256,0.14699647495093207,0.14652197036622186,0.14067665005963143,0.14425755608632776,0.12960818489586218,0.14446566304835207,0.12934717286434985,0.11373175370141796,0.1424803873941954,0.14338030827139409,0.14426535636804838,0.08157107153887339,0.13736105812056051,0.14000422519338476,0.13668383368928455,0.03155474024611833,0.13988829955360815,0.1315778471020103,0.05832365962454687,0.020688488779995507,0.14350887626903083,0.14830500021240012,0.1419713323174788,0.14306769281707174,0.14779884827697404,0.14812103159241094,0.10969652319011755,0.12032931227261294,0.14179882301345098,0.14402353541001553,0.1389885566224788,0.14827928327315315
iql_2p_612,0.09725197947599833,0.06093680339499276,0.0675140148413646,0.12771635271961065,0.08016086606318572,0.06574933727422656,0.0684035072200249,0.06704786200916477,0.09005880740938112,0.04588663421956332,0.07931029875117102,0.10884247171026576,0.10844176756213446,0.0580858134831561,0.09636058742037638,0.07797724175681003,0.12528241756926628,0.062335343361531265,0.06845546236787828,0.038148890521219614,0.11765698724682695,0.06642394243042188,0.11339270491526339,0.09735811321096974,0.10623255034122074,0.07590078492347757,0.07593464115935493,0.12774487446469232,0.08986586088164959,0.08358109240731422,0.07572880661941002,0.08708583554172285,0.09673623006919382,0.1107228034327166,0.08872933111435023,0.10229021849619836,0.11091787863099437,0.07973905422062642,0.0376719812061962,0.07632478176844006,0.11334289323993808,0.13321907103714542,0.03602642363599252,0.08720737468815352,0.13934088132346514,0.02848217744485137,0.06629133463734155,0.11088161196519465,0.028573235588571343,0.10522486154897046,0.11154299759285653,0.05349640705692299,0.1069456421178535,0.06230728233521343,0.0901785294180383,0.09624091433480877,0.1356795234661443,0.059503598210528405,0.11364121731132591,0.05875019925072594,0.10583622634996015
iql_2p_608,0.08313454559928742,0.06316938271029725,0.10717822405694172,0.12180172688430982,0.0651104897232389,0.05479409457231683,0.055561409269384084,0.09674890734266718,0.07529897098898497,0.04604482650635139,0.05579395121337078,0.09531834824418643,0.09796682340466081,0.084947143612955,0.1019889496367131,0.08492670868460639,0.11657108523128709,0.07453572480361347,0.11425124310921084,0.0678345346265455,0.1176805416710851,0.11647612575974527,0.12255630408918182,0.08422133501672839,0.09502879020591601,0.09585955856355692,0.04806986382339771,0.11369608158595437,0.07617052847394457,0.08844202797313051,0.06623308991735173,0.08710122805104414,0.06809968787006294,0.11972232286420105,0.06491040076906011,0.11600040603377212,0.11611503261852014,0.06619244518825393,0.0823802925947705,0.0751402764966965,0.1097892380882571,0.1338144420008543,0.08846767708038908,0.0752415799408811,0.13145036891541992,0.06944599951041097,0.025456037554969155,0.11219425382790332,0.025064837362328927,0.068306824900591,0.09243143638394893,0.07927862259146534,0.09718699089898812,0.046170297291657114,0.10740567996153648,0.10749958433408009,0.12687571238026607,0.08417558596172646,0.0853769935755529,0.07756384307136928,0.11496218564380202
iql_2p_610,0.09713121512675522,0.060596002442405386,0.12694145973636825,0.056932071804915024,0.1005947684922034,0.10010421733373674,0.10565974915737782,0.1039657373945859,0.1114470204536667,0.029849743717492782,0.10672497435933165,0.07719039935121465,0.11491022429705722,0.10877012177983439,0.10386174344771996,0.10050305404314835,0.10388065752583586,0.1087956863483107,0.10839195951729998,0.10834205152201982,0.10380991228201669,0.09920059661110914,0.08740695619914927,0.10323862083542185,0.11567087484756047,0.1079351197340328,0.1097994112552522,0.06758510078412253,0.09706788515260854,0.1130967647636306,0.10382452423199445,0.10183252745562195,0.09824589542571231,0.09738432875981637,0.09591152752406772,0.10873559034649143,0.08337204500310641,0.1091405515837262,0.11314136202114591,0.10545661341044477,0.11949588725977142,0.06721195078258033,0.10750817181963424,0.10559052499159194,0.05656102113646817,0.11003486425674364,0.11242512171218672,0.02668831639500701,0.02116645194641747,0.09084896987858475,0.08798316998153681,0.10629315202777648,0.09334030259218146,0.11465884251988592,0.1087453150806967,0.10483506188294067,0.11926348480570237,0.10552031463182812,0.09329808383884419,0.11413495839575181,0.09739979461990667
iql_2p_228,0.03288532694074973,0.022612978751150852,0.02806823670984695,0.028973225571206254,0.031861405367623066,0.02777276003568965,0.021069542757259828,0.030469102382577665,0.03637685406958661,0.012181730254770871,0.018526709583733425,0.021887929824448905,0.015850439993892913,0.03811175052395258,0.025335662612215218,0.03107740014866108,0.015143240340164984,0.03490746625007321,0.02863799769536969,0.029503531449641754,0.034553667938440336,0.0324967813790843,0.03267101663554411,0.03501616895092893,0.028690622161256802,0.03444174722629501,0.02800268201440712,0.0214378877690877,0.029158048631552833,0.03223535636533277,0.033264283668824134,0.031092193103735864,0.03940088770573577,0.03503229641345255,0.026038582910749963,0.03388379848836314,0.02724531519362549,0.03285815868243381,0.03643900108400339,0.03134044990104641,0.012215028121130135,0.05360673024910212,0.03200798650337131,0.025430371605621494,0.020682365628718585,0.03004613838748667,0.02927624894005378,0.023053573085315863,0.02532365597618164,0.025474139200373384,0.0239447883264814,0.028363415309161907,0.03131440243721728,0.036146926397689745,0.03244490604085639,0.030036491938973165,0.02225807251313554,0.03267614652923444,0.03129782497235231,0.02583609815742307,0.032629458591892084
iql_2p_488,0.09162736289995473,0.04775058902254505,0.14535671718912754,0.13380149401258568,0.08409617232668797,0.07744426512014947,0.08562180638131854,0.15369014635948527,0.10277053523262394,0.04182343601379495,0.10961630531996595,0.10605684981178724,0.09105356507023764,0.09270055356900518,0.1085361128841456,0.10557776659884409,0.13410272492384337,0.09459082729313663,0.14374460807974676,0.11737441547458288,0.1251579528116372,0.14741180346227367,0.11860423520262674,0.0980187743649144,0.12065690650766742,0.1300396072279519,0.09492347869731702,0.14171391957037954,0.10447729089137026,0.11599136488549483,0.09317129854198662,0.11784528077101772,0.06694426189002312,0.1349678413845313,0.10371573088013215,0.12685150471318818,0.1322542792048711,0.1316631083941132,0.12951885604806737,0.12071739795075107,0.10458454643014904,0.14083305021194423,0.12467913429279175,0.09318579531237581,0.14375473735498248,0.10570976685245313,0.06741628141628697,0.09262740829797625,0.024423738616354374,0.02870386162174003,0.10326381220931173,0.12246731887324062,0.08009365637801787,0.07039256210708629,0.1375693649327495,0.12877047748610704,0.14213447083659894,0.11149805580367758,0.0721220607581342,0.11990669942918118,0.1336223663912595
iql_2p_284,0.08728463617384218,0.04410976708167932,0.13457462988245594,0.13661692659403518,0.11669250615185192,0.10723585933818967,0.10938714187691348,0.14729325173951452,0.10081785159385215,0.04462024428440525,0.10969566627720531,0.1211209629750358,0.08909898993815811,0.08875458437737174,0.0812699686231021,0.10433932915253001,0.14170248031703608,0.11354654502889994,0.13937140455631492,0.11434285198472179,0.09884326485906866,0.1474351864379735,0.1034095130633541,0.1082834272084145,0.1220585667947973,0.11378055281989097,0.10308877975803186,0.12237642227161244,0.10877437900535217,0.12369037055486576,0.10889981362702142,0.12900400874391463,0.07091092773331907,0.13427881572310651,0.1063601090635018,0.12391411102856689,0.13783131136283946,0.11052919798858579,0.11543660480107686,0.13246957640152698,0.1101833077739092,0.14166411249148458,0.13884582180245827,0.08571145823050731,0.14785606395410367,0.10664923815949179,0.09244725562178685,0.08962847578755312,0.025693354627218296,0.09900501466087464,0.023543197913622523,0.11186152865038096,0.09544164923134972,0.0988031364279495,0.12731810554669748,0.11894751027238865,0.14173198357463287,0.1248009997075344,0.08407467899433216,0.12184042166703134,0.09946254929369144
iql_2p_484,0.10275321332201733,0.05622235398842705,0.08269502601728837,0.13084016750218563,0.1047424177303541,0.0842802219266181,0.0846502912458073,0.08265516796909918,0.09234070807612427,0.04794267234937994,0.10024438039112217,0.11461184493759796,0.10749430314207355,0.0836900536981546,0.09587823944983553,0.08175662439215552,0.1330053948981018,0.09860272284272885,0.09296258167671548,0.06663757348523429,0.11605056608220402,0.09135119708027914,0.1226141731122467,0.10955498487973972,0.10602019124676204,0.06842788431626393,0.09050976482126112,0.1303076702577404,0.10213709547466092,0.09524082213000894,0.09446569425987404,0.09732436751399928,0.09859906352496457,0.12475769795888347,0.09937559475042149,0.11631173822104111,0.12189384968898143,0.08878076476354549,0.06439425757006598,0.09980251203251347,0.11477123416605749,0.1391898588259935,0.06250110264627337,0.10147077829601978,0.14266540872965666,0.053505350461425814,0.0832251776807956,0.10769201831147932,0.029543334815149085,0.12162013991111834,0.11385967781440452,0.02337899159501966,0.11111536621007914,0.0706568382536326,0.0878301924852724,0.10535935064340517,0.14023113252056407,0.08156422936557423,0.1178648582063373,0.05637996097905709,0.10422054427031169
iql_2p_200,0.08424612304432769,0.05923136837858805,0.13524028319994008,0.13584308474118217,0.09897317935683383,0.10676246048120099,0.07233677897169599,0.1352396975743439,0.11204415668833427,0.04778906243064411,0.10945639219342103,0.11250510299537526,0.09293236060705658,0.11292148688358651,0.07033667782885399,0.09711529329616422,0.13874046342722082,0.10812451899546188,0.1312351774487313,0.12121463726794712,0.10245487342239996,0.14238741155031928,0.10624677553695454,0.07918059353149609,0.12351616367099492,0.10482110745455801,0.10837619753432946,0.1340090110104541,0.12053212255660313,0.10490019393690365,0.08399079906751691,0.10629933343158836,0.07613401468463356,0.12474412079132224,0.08954435410454419,0.1260804387999978,0.1247456604455642,0.11310787343063258,0.1385901703873691,0.11263489065116544,0.10732921689828916,0.14287344886997025,0.12237989887232299,0.08497247888581337,0.14250692334058723,0.10879548369302836,0.10150684532582026,0.09734585760061903,0.029164360579309805,0.08213833326772585,0.10133071005376405,0.10889128431605535,0.024186570653980694,0.08886028471707706,0.12588451771365688,0.11541319869061772,0.1416826931138733,0.12081130688805582,0.08440719419575562,0.10981878076176223,0.10139230740051239
iql_2p_618,0.07580919411258769,0.06615442533950391,0.1005318206738543,0.1303684923591586,0.04661558460429301,0.04420497483315651,0.05242609846250243,0.10104793314066349,0.07298273746578708,0.054792537813100055,0.07066948280552221,0.11995005597330917,0.10853803388674405,0.05790225584551953,0.09066931758869701,0.08082862839365763,0.13313451768793846,0.06566252964971728,0.11856059645598954,0.06864423524229839,0.11723159843659899,0.11487605229985927,0.10876376734924181,0.08122293193427581,0.08091713707243972,0.09078558810736426,0.059179395062808796,0.13203337999157636,0.06723393524106706,0.07913126709461943,0.06104962414298716,0.07733839982828711,0.07549321511235298,0.12318151728242349,0.07236779195194502,0.11063766270127003,0.1213815516789928,0.06510817331180471,0.07411467957159364,0.07257665514475022,0.11768114737713939,0.14569037631909665,0.07331083958051496,0.07553371692165028,0.14658359501663207,0.06270215536965217,0.04450957425094066,0.11450486351242901,0.03539150451732732,0.06732752922839215,0.10016712750199039,0.07054030904383676,0.08518170301185578,0.02612772182950515,0.09397620017855585,0.11184530745632558,0.1433576562029388,0.07648011799154078,0.09047728360201801,0.07344823042116126,0.11745843557616455
iql_2p_424,0.11470606187991983,0.06300527158897103,0.10701308839576587,0.13772960149510344,0.12129576121200608,0.11466893647365879,0.10489162860781596,0.10854867663863986,0.10930232828261253,0.05221274511074858,0.11171274935297225,0.1258836165988251,0.10216864552297833,0.10942613420933775,0.11712257702082891,0.12523684949726258,0.13992208117377328,0.11948765154609073,0.11603893567247159,0.10810973680478553,0.11317195550135202,0.1281282721026082,0.12070861231908847,0.11406732874929613,0.1294449064274064,0.10497100186241913,0.11388106624017882,0.1413190274237691,0.13199390819276471,0.10580970450766791,0.11723257673530851,0.10344408097131512,0.12251467033788241,0.12298985766314227,0.12803192598723181,0.12506046380851144,0.12742340130446997,0.11344208742790307,0.11331593836702762,0.12112496357068595,0.11514138786726517,0.1436613738205228,0.09880078505760972,0.10896088634000735,0.14631197998796952,0.09187730096166298,0.10729018579534662,0.10999388943027698,0.029817100999258796,0.13633392827906046,0.13065527785742143,0.08250235797842387,0.12523496904618933,0.09377683739602226,0.030409509565265926,0.11544927027920097,0.14281591664797028,0.11556588506994613,0.1391679645895563,0.09359536740672585,0.11177043601954856
iql_2p_480,0.12221977830122259,0.06431458776980538,0.10765974516038945,0.10275496192398692,0.12052066295868108,0.10569602721010851,0.10685713093659216,0.11414262012061928,0.11012528977487414,0.05093578946084963,0.11031301152629275,0.09688031044541508,0.08783081919235411,0.11151080306409777,0.11819158291519748,0.11760647842699821,0.10927380476582664,0.11205821401396686,0.11747646572824705,0.10157195010434722,0.10544575003289607,0.11636339919407648,0.12591946477014584,0.11904006824594818,0.10074684213413342,0.11163005172443485,0.10624733031940142,0.09805226540983131,0.11654280446256646,0.12425006720320113,0.10711757891214682,0.11604871497780576,0.11284429538084768,0.10503980198001137,0.12656902543671575,0.10483529600282532,0.09561660939397507,0.09122253752225926,0.0986728249924973,0.11076481116311261,0.10108293228829483,0.1118247892374495,0.10856203796908015,0.10957004813360263,0.10970162263157278,0.09757763805298834,0.10888264210607676,0.10628549323402511,0.030573269893814106,0.12885970926554197,0.11851244575992854,0.10854905044264551,0.11670111101442006,0.11295570756716988,0.11918786619450825,0.027584111368684692,0.1137547973142232,0.10960919052707212,0.11674682895907709,0.10619078619164658,0.11834177203337798
iql_2p_600,0.1359064016446613,0.06301436782194994,0.14342717745253164,0.11508017347918797,0.14610404610413774,0.13839138412487967,0.12328935198142621,0.1354482642487529,0.13796970331199526,0.04999469339839979,0.12549948127382837,0.12540852127347646,0.1301607744291651,0.14108274610312913,0.1408336549550568,0.13943665030400007,0.14592528455343168,0.14058131870202384,0.1380268446643623,0.1364307798409142,0.13472925119661283,0.13847653964480772,0.14083881237783852,0.13924912926119143,0.12285613049416784,0.13473316930882312,0.12768341148324633,0.12396668145917275,0.13901551268833273,0.14283636410942419,0.1377715695199848,0.13617282184048327,0.1374268468385999,0.11299757165532365,0.13832121315257467,0.11044542181548314,0.11023197343783699,0.1277646147882895,0.13984434978932828,0.1430704658551163,0.11772840486475641,0.10997857882333267,0.13995201666285484,0.11899779409720163,0.11926365749883741,0.13534420448619142,0.1286649614774745,0.12190517954541552,0.02014306908095189,0.14188957844746736,0.1405442152776129,0.1399921038916124,0.14133661309087606,0.14437229917127453,0.14301782241385164,0.11337313794722273,0.024746458332456384,0.138388946119262,0.14251730558777764,0.13773764917407294,0.14267818420487413
iql_2p_206,0.10949733936493618,0.05974503668088254,0.09652810405265401,0.13153893875199085,0.10349640287468932,0.08858066601691364,0.09204697544189054,0.0898222026450031,0.07312612660328728,0.04516669914881981,0.10116455410864024,0.11583590873300038,0.10409080328251866,0.06806776147340236,0.12985244253382375,0.10065574614496679,0.13241544514141845,0.08533692166934544,0.10097359654880081,0.062497459724375995,0.10923662389510215,0.10536657439624769,0.1243402185618153,0.08315232942016718,0.11897799446956568,0.10527845435795494,0.09638198586872963,0.13285957025370812,0.11315429999783483,0.08795856915616579,0.10644179254409425,0.0979069513773154,0.10396893382159883,0.11544642130443022,0.12035194226932941,0.09690222222426066,0.11570996537895947,0.09575831844805963,0.0585435375767471,0.10358211181473373,0.11522179568119913,0.13977896837507423,0.05600564078733499,0.09750956465906306,0.14104987361922733,0.059997362542031786,0.08784358713076329,0.1067823955528251,0.0300159552238472,0.10852630247087569,0.12419003193493429,0.07448497679398175,0.11691473050048057,0.0803501535032759,0.11395728308449618,0.1077319731927342,0.13891197140635506,0.025155853235380426,0.12222323131058185,0.07426472346949121,0.10432029720049689
iql_2p_318,0.08270221157865126,0.0569391433725517,0.14694799599858446,0.13068889345311635,0.10483161198798767,0.10964727447593031,0.09775144933963895,0.1480508656104381,0.1049365894242804,0.05151182046870407,0.12093736822008323,0.10848517554025526,0.09408670380027137,0.1102698350048643,0.10230599294274016,0.07999815977883491,0.13367061307557468,0.08903248108415264,0.1370076107667016,0.12764279880980361,0.10939342210571895,0.14420847905723155,0.1339781885233563,0.08509696380012627,0.1297397735160656,0.12736804936874868,0.1002494129658623,0.14107174342156545,0.11843614907620055,0.11005121974789739,0.09664136406322088,0.12420563307676509,0.03200105985744847,0.12801276783196278,0.07832776667312812,0.12730409564503414,0.1314893174672376,0.13445350455826727,0.14213467990606654,0.12869338394804916,0.1112754891609109,0.14214831913181383,0.1355476356414969,0.10120412540998512,0.14357018072009242,0.11031070243634568,0.08507132367607784,0.09395212670291184,0.0280385083768734,0.06915406793529935,0.0877336313622091,0.11622535761183958,0.08476348416623752,0.09328760792302479,0.13961378083842582,0.11507417569550521,0.14322509009248346,0.11997298842656208,0.02794024251863251,0.1259567575320991,0.11483769847920151
iql_2p_202,0.10823389118016592,0.06070311695456832,0.07466278489314472,0.12868995186882307,0.09796756426491372,0.08338402719945828,0.08208851218045068,0.0908440386156406,0.08923750059251995,0.047043970920831076,0.07543221826249046,0.11594397871385992,0.1097614909155301,0.07379567201401448,0.0987559477094924,0.08242121493887358,0.1324268932203727,0.0926969599933029,0.08519729568478099,0.05718950330261664,0.1209301273959471,0.09184256751637554,0.11271468035708569,0.09745432698449052,0.10954443551363072,0.06088904788219306,0.07513087029976426,0.13200767247398917,0.11365048086127923,0.09126262481432364,0.09468950315636893,0.09637144074880274,0.10467104417172877,0.11671520360261554,0.1023122841500472,0.11083987888842176,0.11395891298182867,0.08434616173839804,0.05944624294267889,0.09880555951969504,0.11246327884247372,0.14002682611556974,0.06031700549596274,0.08775183075013306,0.13993776533873906,0.05980091711671318,0.07780950887905667,0.11455237949514624,0.02440116980802355,0.1187025728449051,0.12324785664667762,0.059282604463704196,0.10902699496913595,0.07385661784836887,0.0922241233517565,0.10569433207130834,0.13775850998032751,0.07605935029961801,0.1247993203827649,0.020735050711295593,0.10665914753081424
iql_2p_1,0.10957885836236843,0.06367426852347816,0.12821076135800769,0.1353157633389399,0.14161716777283748,0.12633060674278423,0.09038429509599552,0.12083309053400892,0.1076191801120971,0.046452389734006144,0.10391390528702114,0.11367188004075592,0.09619644064101332,0.11629267904730718,0.10334176309701706,0.10248779845425504,0.1390515611994342,0.12498742333531002,0.09815859294020061,0.12407350221542067,0.07084402337529963,0.1291852543907392,0.10036780164973226,0.09327850702064222,0.1412208097696653,0.08516391649049496,0.11656960533518161,0.13949823657666788,0.14011412419881158,0.12932106971410343,0.10541801348915658,0.12636362232857998,0.0980932493497896,0.10306755994007037,0.12272597847236745,0.09880726187887204,0.12593220318885873,0.1258868441418721,0.12646289672469155,0.13466584039020435,0.11257136758519017,0.14071016213479393,0.12698239953631368,0.08264791980443308,0.14784474018374816,0.11299562384446575,0.11786580949537487,0.09541822547081871,0.03253974750977641,0.13268253250522466,0.09839273452852094,0.10250761216612159,0.09982795724645477,0.1175087089198073,0.11309649115688779,0.12002485712551378,0.14308428799836828,0.10655492326495289,0.11406458745815898,0.11047016723079585,0.026438105227114896
